TRUCRS ID,Name,Carrier Number,Carrier Type,Complies,Date Certificate Printed,ZEV Fleet,Email,URL,Address,Phone,Date Parsed,Year,Month,Year-Month
266347,STILLWATER DRIVE TRUCKING LLC,569619,CA Number,TB,2025-05-29 2:14:45,N,,,,,2025-05-149 02:14:00,2025,5,2025-05
25833,LSP EXPRESS LLC,237582,USDOT Number,TB,2025-05-29 2:10:33,N,,,,,2025-05-149 02:10:00,2025,5,2025-05
249259,JS WELDING & FABRICATION INC,3455824,USDOT Number,TB,2025-05-29 1:59:15,N,,,,,2025-05-149 01:59:00,2025,5,2025-05
234817,MENES TRUCKING,637868,CA Number,TB,2025-05-29 1:58:58,N,,,,,2025-05-149 01:58:00,2025,5,2025-05
118054,AK & Son Transport Inc,274794,CA Number,TB,2025-05-29 1:55:55,N,,,,,2025-05-149 01:55:00,2025,5,2025-05
242956,13 TRANSPORT INC,351070,CA Number,TB,2025-05-29 1:48:34,N,,,,,2025-05-149 01:48:00,2025,5,2025-05
266343,CALI HAWK TRANS INC,3533844,CA Number,TB,2025-05-29 1:45:05,N,,,,,2025-05-149 01:45:00,2025,5,2025-05
242146,LEONEL RAMIREZ,3800934,USDOT Number,TB,2025-05-29 1:35:46,N,,,,,2025-05-149 01:35:00,2025,5,2025-05
266341,MERIDA 62 TRANSPORT LLC,2987930,USDOT Number,TB,2025-05-29 1:32:22,N,,,,,2025-05-149 01:32:00,2025,5,2025-05
242783,NG GREWAL FREIGHT INC,2489236,USDOT Number,TB,2025-05-29 1:29:19,N,,,,,2025-05-149 01:29:00,2025,5,2025-05
235116,ROCA TRUCKING INC,3631898,USDOT Number,TB,2025-05-29 1:27:32,N,,,,,2025-05-149 01:27:00,2025,5,2025-05
266342,ANSH ROADKING INC,4365232,USDOT Number,TB,2025-05-29 1:24:47,N,,,,,2025-05-149 01:24:00,2025,5,2025-05
226341,S MAHAL TRANSPORT INC,2536261,USDOT Number,TB,2025-05-29 1:21:31,N,,,,,2025-05-149 01:21:00,2025,5,2025-05
23632,CMD CARRIER INC,CA51382,CA Number,TB,2025-05-29 1:03:36,N,,,,,2025-05-149 01:03:00,2025,5,2025-05
232318,AMITOJ TRANS CARRIER INC,2803448,USDOT Number,TB,2025-05-28 12:57:26,N,,,,,2025-05-148 12:57:00,2025,5,2025-05
266303,MONARCHY ENTERPRISE LLC,3676182,USDOT Number,TB,2025-05-28 12:46:06,N,,,,,2025-05-148 12:46:00,2025,5,2025-05
46248,Navisphere inc,327589,CA Number,ACF/TB,2025-05-28 12:41:26,N,,,,,2025-05-148 12:41:00,2025,5,2025-05
266301,Arjak & Agnes sons trucking,1020465,USDOT Number,TB,2025-05-28 12:38:10,N,,,,,2025-05-148 12:38:00,2025,5,2025-05
141905,J & E Q TRANSPORTATION LLC,Na,CA Number,TB,2025-05-28 12:35:14,N,,,,,2025-05-148 12:35:00,2025,5,2025-05
245934,NAVROOP TRANSPORT INC,3267546,USDOT Number,ACF/TB,2025-05-28 12:25:21,N,,,,,2025-05-148 12:25:00,2025,5,2025-05
36836,Ledezma & Rodriguez Transport LLC,342983,CA Number,TB,2025-05-28 12:16:00,N,,,,,2025-05-148 12:16:00,2025,5,2025-05
36836,CALIFORNIA PARKING & HWY,893608,USDOT Number,TB,2025-05-28 12:16:00,N,,,,,2025-05-148 12:16:00,2025,5,2025-05
266300,"DTK Trucking Inc,",641047,CA Number,TB,2025-05-28 12:12:54,N,,,,,2025-05-148 12:12:00,2025,5,2025-05
19916,Gileno Distribution Services,,,TB,2025-05-28 12:00:39,N,,,,,2025-05-148 12:00:00,2025,5,2025-05
266282,AIDENS TRANSPORT LLC,461811,CA Number,TB,2025-05-28 11:57:26,N,,,,,2025-05-148 11:57:00,2025,5,2025-05
257533,Baylor Trucking,632872,CA Number,TB,2025-05-28 11:48:03,N,,,,,2025-05-148 11:48:00,2025,5,2025-05
183725,Landstar,3676332,USDOT Number,TB,2025-05-28 11:37:19,N,,,,,2025-05-148 11:37:00,2025,5,2025-05
265618,RSD Towing,4283994,USDOT Number,TB,2025-05-28 11:36:08,N,,,,,2025-05-148 11:36:00,2025,5,2025-05
266298,Wilson Utility Construction Co,2723081,USDOT Number,TB,2025-05-28 11:27:14,N,,,,,2025-05-148 11:27:00,2025,5,2025-05
140411,"c wells pipeline materials,inc",2971628,USDOT Number,TB,2025-05-28 11:25:30,N,,,,,2025-05-148 11:25:00,2025,5,2025-05
185352,JY LOGISTICS,565431,CA Number,TB,2025-05-28 11:11:53,N,,,,,2025-05-148 11:11:00,2025,5,2025-05
178912,KSM TRANS INC,527731,CA Number,TB,2025-05-28 11:11:50,N,,,,,2025-05-148 11:11:00,2025,5,2025-05
266296,B Brown’s Transport,650739,CA Number,TB,2025-05-28 11:09:02,N,,,,,2025-05-148 11:09:00,2025,5,2025-05
266190,JBS FREIGHT INC,4397982,USDOT Number,TB,2025-05-28 11:05:03,N,,,,,2025-05-148 11:05:00,2025,5,2025-05
266295,Ranjit Transport Inc.,4219979,USDOT Number,TB,2025-05-28 10:55:34,N,,,,,2025-05-148 10:55:00,2025,5,2025-05
266294,TAPDAR TRANSPORT INC,4097269,USDOT Number,TB,2025-05-28 10:41:08,N,,,,,2025-05-148 10:41:00,2025,5,2025-05
230043,ANDA TRANSPORT INC,,CA Number,TB,2025-05-28 10:15:22,N,,,,,2025-05-148 10:15:00,2025,5,2025-05
266292,I H EXPRESS INC,4219402,USDOT Number,TB,2025-05-28 9:49:43,N,,,,,2025-05-148 09:49:00,2025,5,2025-05
266291,Jin Transportation LLC,609596,CA Number,TB,2025-05-28 9:39:15,N,,,,,2025-05-148 09:39:00,2025,5,2025-05
266290,S M TRUCKING CORP,4365883,USDOT Number,TB,2025-05-28 9:28:40,N,,,,,2025-05-148 09:28:00,2025,5,2025-05
257561,PG & Sons Trucking,4268355,USDOT Number,TB,2025-05-28 9:25:48,N,,,,,2025-05-148 09:25:00,2025,5,2025-05
257561,K2 Logistics LLC,141567,IRP Number,TB,2025-05-28 9:25:48,N,,,,,2025-05-148 09:25:00,2025,5,2025-05
266285,Umax Cargo Inc,3945385,USDOT Number,TB,2025-05-28 9:17:21,N,,,,,2025-05-148 09:17:00,2025,5,2025-05
266286,Rdy trucking llc,654014,CA Number,TB,2025-05-28 9:15:14,N,,,,,2025-05-148 09:15:00,2025,5,2025-05
266287,MDN INC,554125,CA Number,TB,2025-05-28 9:06:45,N,,,,,2025-05-148 09:06:00,2025,5,2025-05
266289,CALI XPRESS INC,4337861,USDOT Number,TB,2025-05-28 9:05:36,N,,,,,2025-05-148 09:05:00,2025,5,2025-05
266288,M BAJWA FREIGHTWAY INC,4352855,USDOT Number,TB,2025-05-28 9:00:59,N,,,,,2025-05-148 09:00:00,2025,5,2025-05
266273,"Imperial CFS, Inc",646786,CA Number,TB,2025-05-28 8:59:06,N,,,,,2025-05-148 08:59:00,2025,5,2025-05
266273,Alto Xpress Inc,4242204,USDOT Number,TB,2025-05-28 8:59:06,N,,,,,2025-05-148 08:59:00,2025,5,2025-05
89420,JJK TREE TRIMMING INC,388044,CA Number,TB,2025-05-28 8:57:09,N,,,,,2025-05-148 08:57:00,2025,5,2025-05
236681,VINCENT SF INC,3821520,USDOT Number,TB,2025-05-28 8:56:57,N,,,,,2025-05-148 08:56:00,2025,5,2025-05
236681,All State Inc,605938,CA Number,TB,2025-05-28 8:56:57,N,,,,,2025-05-148 08:56:00,2025,5,2025-05
11478,GOLDEN STATE TRANSPORT INC,309992,CA Number,TB,2025-05-28 8:41:29,N,,,,,2025-05-148 08:41:00,2025,5,2025-05
11478,Highways Transportation LLC,279660,USDOT Number,TB,2025-05-28 8:41:29,N,,,,,2025-05-148 08:41:00,2025,5,2025-05
147452,NEGRETE G TRUCKING LLC,543409,CA Number,TB,2025-05-28 8:09:30,N,,,,,2025-05-148 08:09:00,2025,5,2025-05
229864,DIAMOND HARBOUR LOGISTICS INC,125547,USDOT Number,TB,2025-05-28 7:58:54,N,,,,,2025-05-148 07:58:00,2025,5,2025-05
234633,MSV CORPORATION,241572,USDOT Number,TB,2025-05-28 7:57:17,N,,,,,2025-05-148 07:57:00,2025,5,2025-05
148981,Gomez Brothers transport llc,441747,CA Number,TB,2025-05-28 7:09:33,N,,,,,2025-05-148 07:09:00,2025,5,2025-05
34414,SH Trucklines Inc,326154,USDOT Number,ACF/TB,2025-05-28 6:51:11,Y,,,,,2025-05-148 06:51:00,2025,5,2025-05
34414,HENRY GABRIEL ARRIAGA LIMA,2899809,CA Number,ACF/TB,2025-05-28 6:51:11,Y,,,,,2025-05-148 06:51:00,2025,5,2025-05
248314,Aziz Express LLC,226391,CA Number,ACF/TB,2025-05-28 6:44:11,N,,,,,2025-05-148 06:44:00,2025,5,2025-05
141791,Carlos Express,3032308,USDOT Number,TB,2025-05-28 6:43:44,N,,,,,2025-05-148 06:43:00,2025,5,2025-05
224002,O Ontiveros Trucking,2990616,USDOT Number,TB,2025-05-28 6:12:30,N,,,,,2025-05-148 06:12:00,2025,5,2025-05
224002,Morales Trucking,556798,CA Number,TB,2025-05-28 6:12:30,N,,,,,2025-05-148 06:12:00,2025,5,2025-05
266317,Hare Enterprise,616986,CA Number,TB,2025-05-28 5:52:49,N,,,,,2025-05-148 05:52:00,2025,5,2025-05
266318,Emerald Charters LLC,586089,CA Number,TB,2025-05-28 5:49:32,N,,,,,2025-05-148 05:49:00,2025,5,2025-05
54166,SW HC account,1849662,USDOT Number,TB,2025-05-28 5:21:19,N,,,,,2025-05-148 05:21:00,2025,5,2025-05
54166,E&I Transportation LLC,382821,CA Number,TB,2025-05-28 5:21:19,N,,,,,2025-05-148 05:21:00,2025,5,2025-05
266315,Karan Express Inc,4331906,USDOT Number,TB,2025-05-28 5:08:35,N,,,,,2025-05-148 05:08:00,2025,5,2025-05
257743,Trucker Matt's Trucking LLC,4102381,USDOT Number,TB,2025-05-28 4:51:29,N,,,,,2025-05-148 04:51:00,2025,5,2025-05
257743,"NUEVA VISION TRUCKING, INC.",634254,CA Number,TB,2025-05-28 4:51:29,N,,,,,2025-05-148 04:51:00,2025,5,2025-05
266314,Dreamliner Transportation Services Inc.,561819,CA Number,TB,2025-05-28 4:49:03,N,,,,,2025-05-148 04:49:00,2025,5,2025-05
225802,trans pr express llc,4134255,USDOT Number,TB,2025-05-28 4:24:14,N,,,,,2025-05-148 04:24:00,2025,5,2025-05
247857,JOSE PERAZA,4261209,USDOT Number,TB,2025-05-28 4:18:32,N,,,,,2025-05-148 04:18:00,2025,5,2025-05
234743,WILIBALDO VALENCIA,2693619,USDOT Number,TB,2025-05-28 4:16:18,N,,,,,2025-05-148 04:16:00,2025,5,2025-05
172633,RMN TRANSPORT INC,3517449,USDOT Number,TB,2025-05-28 4:10:24,N,,,,,2025-05-148 04:10:00,2025,5,2025-05
218246,K CARRIERS INC,3486122,USDOT Number,TB,2025-05-28 4:03:43,N,,,,,2025-05-148 04:03:00,2025,5,2025-05
266312,Shax Global Express,241572,USDOT Number,TB,2025-05-28 3:48:22,N,,,,,2025-05-148 03:48:00,2025,5,2025-05
232214,M & PH Express LLC,79771,IRP Number,TB,2025-05-28 3:39:30,N,,,,,2025-05-148 03:39:00,2025,5,2025-05
197945,"MWC Group, Inc.",3785051,USDOT Number,TB,2025-05-28 3:37:48,N,,,,,2025-05-148 03:37:00,2025,5,2025-05
197945,"CUMI TRANSPORT, CO.",601410,CA Number,TB,2025-05-28 3:37:48,N,,,,,2025-05-148 03:37:00,2025,5,2025-05
266313,Rayyan Cargo Solutions,105556,IRP Number,TB,2025-05-28 3:19:42,N,,,,,2025-05-148 03:19:00,2025,5,2025-05
187130,Smartway Express INC,611897,USDOT Number,TB,2025-05-28 3:15:04,N,,,,,2025-05-148 03:15:00,2025,5,2025-05
40216,"AGILE TRANSPORTATION, INC.",2848758,USDOT Number,TB,2025-05-28 3:09:12,N,,,,,2025-05-148 03:09:00,2025,5,2025-05
40216,Athens Services,287564,CA Number,TB,2025-05-28 3:09:12,N,,,,,2025-05-148 03:09:00,2025,5,2025-05
266311,Corbin Transportation LLC,483509,CA Number,TB,2025-05-28 2:59:19,N,,,,,2025-05-148 02:59:00,2025,5,2025-05
266311,BTATRANSPORTINC,3296033,USDOT Number,TB,2025-05-28 2:59:19,N,,,,,2025-05-148 02:59:00,2025,5,2025-05
266305,Ford-Burleigh Enterprises LLC,4404840,USDOT Number,TB,2025-05-28 2:47:34,N,,,,,2025-05-148 02:47:00,2025,5,2025-05
247533,HIGHLAND FREIGHT LLC,3726473,USDOT Number,TB,2025-05-28 2:32:41,N,,,,,2025-05-148 02:32:00,2025,5,2025-05
76691,Pure Freight Lines Ltd,1472423,USDOT Number,TB,2025-05-28 2:30:51,N,,,,,2025-05-148 02:30:00,2025,5,2025-05
239405,OCTALINES LLC,3583967,USDOT Number,TB,2025-05-28 2:17:56,N,,,,,2025-05-148 02:17:00,2025,5,2025-05
228600,Sole logistics llc,3797916,USDOT Number,TB,2025-05-28 2:17:46,N,,,,,2025-05-148 02:17:00,2025,5,2025-05
228600,GM CARGO LLC,603014,CA Number,TB,2025-05-28 2:17:46,N,,,,,2025-05-148 02:17:00,2025,5,2025-05
254438,Fast Cargo Trans Inc,2800393,USDOT Number,TB,2025-05-28 2:11:58,N,,,,,2025-05-148 02:11:00,2025,5,2025-05
186722,A&A TRUCKLINE INC,3693170,USDOT Number,TB,2025-05-28 2:08:51,N,,,,,2025-05-148 02:08:00,2025,5,2025-05
236574,ON MY WAY TRUCK SERVICE LLC,3961508,USDOT Number,TB,2025-05-28 1:57:40,N,,,,,2025-05-148 01:57:00,2025,5,2025-05
266310,County fleet,642553,CA Number,TB,2025-05-28 1:55:37,N,,,,,2025-05-148 01:55:00,2025,5,2025-05
265974,RUBEN PARTIDA,,CA Number,TB,2025-05-28 1:44:55,N,,,,,2025-05-148 01:44:00,2025,5,2025-05
202164,T&B FLEET,1508832,Other,TB,2025-05-28 1:37:09,N,,,,,2025-05-148 01:37:00,2025,5,2025-05
202164,ZARO 5 SONS TRANSPORT,4008871,USDOT Number,TB,2025-05-28 1:37:09,N,,,,,2025-05-148 01:37:00,2025,5,2025-05
67165,RUDRA TRUCKING INC,1753826,USDOT Number,TB,2025-05-28 1:36:36,N,,,,,2025-05-148 01:36:00,2025,5,2025-05
67165,United Apex Trucking,100125,IRP Number,TB,2025-05-28 1:36:36,N,,,,,2025-05-148 01:36:00,2025,5,2025-05
199873,Integrity Rebar Fabricators,614868,CA Number,TB,2025-05-28 1:31:04,N,,,,,2025-05-148 01:31:00,2025,5,2025-05
199873,Smart Freight Movers INC,3936860,USDOT Number,TB,2025-05-28 1:31:04,N,,,,,2025-05-148 01:31:00,2025,5,2025-05
51061,Cerna Transport Inc,1590634,USDOT Number,TB,2025-05-28 1:24:27,N,,,,,2025-05-148 01:24:00,2025,5,2025-05
51061,Mironetwork LLC,588899,CA Number,TB,2025-05-28 1:24:27,N,,,,,2025-05-148 01:24:00,2025,5,2025-05
51061,GOCHI EXPRESS LLC,UP85293,IRP Number,TB,2025-05-28 1:24:27,N,,,,,2025-05-148 01:24:00,2025,5,2025-05
266304,MANDER EXPRESS,Na,CA Number,TB,2025-05-28 1:23:35,N,,,,,2025-05-148 01:23:00,2025,5,2025-05
42417,Fortes Brothers Inc.,1257929,USDOT Number,TB,2025-05-28 1:20:43,N,,,,,2025-05-148 01:20:00,2025,5,2025-05
132199,DRT Grading and Paving,503660,CA Number,TB,2025-05-28 1:13:32,N,,,,,2025-05-148 01:13:00,2025,5,2025-05
170125,"Mark G. Rolandelli Construction, Inc.",na,CA Number,SWCV,2025-05-28 1:13:30,N,,,,,2025-05-148 01:13:00,2025,5,2025-05
200101,10463850 CANADA INC,628703,CA Number,TB,2025-05-28 1:11:18,N,,,,,2025-05-148 01:11:00,2025,5,2025-05
218918,BESTRACK TRUCKING INC,1989712,USDOT Number,TB,2025-05-27 12:58:51,N,,,,,2025-05-147 12:58:00,2025,5,2025-05
195841,Redwood National Park,3071472,USDOT Number,TB,2025-05-27 12:58:09,N,,,,,2025-05-147 12:58:00,2025,5,2025-05
195841,Kisel Trucking Corp,61329,Other,TB,2025-05-27 12:58:09,N,,,,,2025-05-147 12:58:00,2025,5,2025-05
29683,3 ANGELS TRANSPORT,1971972,USDOT Number,TB,2025-05-27 12:56:39,N,,,,,2025-05-147 12:56:00,2025,5,2025-05
29683,BVS TRANSPORT INC,354945,CA Number,TB,2025-05-27 12:56:39,N,,,,,2025-05-147 12:56:00,2025,5,2025-05
266238,Western Bagel Baking Corporation,1001271,USDOT Number,TB,2025-05-27 12:35:34,N,,,,,2025-05-147 12:35:00,2025,5,2025-05
187483,UGN Logistics Inc,610400,CA Number,TB,2025-05-27 12:27:32,N,,,,,2025-05-147 12:27:00,2025,5,2025-05
266256,CHACON'S TRUCKING INC.,4405278,USDOT Number,TB,2025-05-27 12:21:03,N,,,,,2025-05-147 12:21:00,2025,5,2025-05
46387,"Butler Transport, Inc.",1625888,USDOT Number,TB,2025-05-27 12:20:00,N,,,,,2025-05-147 12:20:00,2025,5,2025-05
46387,Yamko Truck Lines,49426,IRP Number,TB,2025-05-27 12:20:00,N,,,,,2025-05-147 12:20:00,2025,5,2025-05
266259,Source Trucking Academy LLC,4347154,USDOT Number,TB,2025-05-27 12:18:04,N,,,,,2025-05-147 12:18:00,2025,5,2025-05
266258,FRT TRUCKING LLC,4017866,USDOT Number,TB,2025-05-27 12:14:15,N,,,,,2025-05-147 12:14:00,2025,5,2025-05
266254,"Val-Pro, Inc",4282518,USDOT Number,TB,2025-05-27 12:08:20,N,,,,,2025-05-147 12:08:00,2025,5,2025-05
233632,Alien Trans Inc,4156709,USDOT Number,TB,2025-05-27 11:59:57,N,,,,,2025-05-147 11:59:00,2025,5,2025-05
266147,Tonitrucklineinc,2961512,USDOT Number,TB,2025-05-27 11:58:49,N,,,,,2025-05-147 11:58:00,2025,5,2025-05
256783,Triple J Freight LLC,4326829,USDOT Number,TB,2025-05-27 11:48:29,N,,,,,2025-05-147 11:48:00,2025,5,2025-05
266253,Jose AR Trucking,649849,CA Number,TB,2025-05-27 11:34:29,N,,,,,2025-05-147 11:34:00,2025,5,2025-05
266253,MG Transport MGMT INC,4292535,USDOT Number,TB,2025-05-27 11:34:29,N,,,,,2025-05-147 11:34:00,2025,5,2025-05
256780,OBI Logistics LLC,3525590,USDOT Number,TB,2025-05-27 11:27:19,N,,,,,2025-05-147 11:27:00,2025,5,2025-05
153101,BILOL TRANS LLC,2124272,USDOT Number,TB,2025-05-27 11:16:45,N,,,,,2025-05-147 11:16:00,2025,5,2025-05
153101,Valley hawk inc,410649,CA Number,TB,2025-05-27 11:16:45,N,,,,,2025-05-147 11:16:00,2025,5,2025-05
3254,JVC TRNSPORT LLC,335125,CA Number,ACF/SWCV/TB,2025-05-27 11:15:10,N,,,,,2025-05-147 11:15:00,2025,5,2025-05
266243,City of Sierra Madre,404954,CA Number,TB,2025-05-27 11:04:49,N,,,,,2025-05-147 11:04:00,2025,5,2025-05
195600,County of San Luis Obispo Fleet Services,3871192,USDOT Number,TB,2025-05-27 11:02:30,N,,,,,2025-05-147 11:02:00,2025,5,2025-05
265465,LMP International Group Inc,4107391,USDOT Number,TB,2025-05-27 10:56:50,N,,,,,2025-05-147 10:56:00,2025,5,2025-05
139952,Fernando Mandujano,605891,CA Number,TB,2025-05-27 10:49:49,N,,,,,2025-05-147 10:49:00,2025,5,2025-05
154277,SBT Trucking LLC,2564216,USDOT Number,TB,2025-05-27 10:47:55,N,,,,,2025-05-147 10:47:00,2025,5,2025-05
195877,PMKC TRANSPORT INC,3531561,USDOT Number,TB,2025-05-27 10:41:31,N,,,,,2025-05-147 10:41:00,2025,5,2025-05
217611,Kelleys Water Works,180033,IRP Number,TB,2025-05-27 10:38:37,N,,,,,2025-05-147 10:38:00,2025,5,2025-05
217611,TK Leasing,3629182,USDOT Number,TB,2025-05-27 10:38:37,N,,,,,2025-05-147 10:38:00,2025,5,2025-05
266245,422692 Ontario Limited COB TFX Internati,266245,CA Number,TB,2025-05-27 10:35:58,N,,,,,2025-05-147 10:35:00,2025,5,2025-05
266248,West Coast Harvesting Inc,2295472,USDOT Number,TB,2025-05-27 10:31:43,N,,,,,2025-05-147 10:31:00,2025,5,2025-05
196340,LAXMAN DAS TRANSPORT INC,3591321,USDOT Number,TB,2025-05-27 10:26:39,N,,,,,2025-05-147 10:26:00,2025,5,2025-05
266249,DNM Transportation Inc,633551,CA Number,TB,2025-05-27 10:18:50,N,,,,,2025-05-147 10:18:00,2025,5,2025-05
235502,3diamondinc,11221122,CA Number,ACF,2025-05-27 10:18:44,N,,,,,2025-05-147 10:18:00,2025,5,2025-05
235352,Moonlight freight inc,550053,CA Number,TB,2025-05-27 10:17:47,N,,,,,2025-05-147 10:17:00,2025,5,2025-05
258510,"Merle the Girl Express, LLC",,USDOT Number,TB,2025-05-27 10:17:01,N,,,,,2025-05-147 10:17:00,2025,5,2025-05
177361,A&X FREIGHT EXPRESS INC,,CA Number,TB,2025-05-27 10:08:59,N,,,,,2025-05-147 10:08:00,2025,5,2025-05
177361,Rodney Ude,3550531,USDOT Number,TB,2025-05-27 10:08:59,N,,,,,2025-05-147 10:08:00,2025,5,2025-05
266247,SIMER TRUCKING INC,3819899,USDOT Number,TB,2025-05-27 10:08:01,N,,,,,2025-05-147 10:08:00,2025,5,2025-05
266241,Mehat Trucking Ltd.,4356239,USDOT Number,TB,2025-05-27 10:06:56,N,,,,,2025-05-147 10:06:00,2025,5,2025-05
265866,ADAM 1 LOGISTICS LLC,3036511,USDOT Number,TB,2025-05-27 10:06:53,N,,,,,2025-05-147 10:06:00,2025,5,2025-05
218809,AZHAR TRANSPORT LLC,608576,CA Number,TB,2025-05-27 10:03:55,N,,,,,2025-05-147 10:03:00,2025,5,2025-05
266281,AA AWESOME TRANSPORT SERVICE,2072974,USDOT Number,TB,2025-05-27 10:02:28,N,,,,,2025-05-147 10:02:00,2025,5,2025-05
266203,V&G Transport,4193490,USDOT Number,TB,2025-05-27 10:01:35,N,,,,,2025-05-147 10:01:00,2025,5,2025-05
266240,NCH TRANSPORTATION INC,4148564,USDOT Number,TB,2025-05-27 9:53:37,N,,,,,2025-05-147 09:53:00,2025,5,2025-05
266232,Kingmaker Logistics Inc,3202846,USDOT Number,TB,2025-05-27 9:47:49,N,,,,,2025-05-147 09:47:00,2025,5,2025-05
181316,Dj Transfer LLC,407899,CA Number,TB,2025-05-27 9:36:37,N,,,,,2025-05-147 09:36:00,2025,5,2025-05
250067,MULLANPUR TRUCKING INC,78191,CA Number,TB,2025-05-27 9:29:17,N,,,,,2025-05-147 09:29:00,2025,5,2025-05
153057,Jack Neal And Son,356681,CA Number,TB,2025-05-27 9:26:39,N,,,,,2025-05-147 09:26:00,2025,5,2025-05
153057,Gage Enterprises LLC,,CA Number,TB,2025-05-27 9:26:39,N,,,,,2025-05-147 09:26:00,2025,5,2025-05
266237,Westrock LLC,3958943,USDOT Number,TB,2025-05-27 8:59:17,N,,,,,2025-05-147 08:59:00,2025,5,2025-05
254449,Diaz Interstate Logistics LLC,642742,CA Number,TB,2025-05-27 8:58:21,N,,,,,2025-05-147 08:58:00,2025,5,2025-05
33585,Kim's Towing,,CA Number,TB,2025-05-27 8:57:43,N,,,,,2025-05-147 08:57:00,2025,5,2025-05
240465,SSGILL CARGO INC,2580976,USDOT Number,TB,2025-05-27 8:49:16,N,,,,,2025-05-147 08:49:00,2025,5,2025-05
99216,Moore shipping and trucking company LLC,325084,CA Number,TB,2025-05-27 8:41:17,N,,,,,2025-05-147 08:41:00,2025,5,2025-05
168934,NERY'S TRUCKING,570183,CA Number,TB,2025-05-27 8:40:22,N,,,,,2025-05-147 08:40:00,2025,5,2025-05
246813,NSG CARGO INC,37246,CA Number,TB,2025-05-27 8:35:22,N,,,,,2025-05-147 08:35:00,2025,5,2025-05
198042,Fateh trucking inc,2939905,USDOT Number,TB,2025-05-27 8:16:24,N,,,,,2025-05-147 08:16:00,2025,5,2025-05
198042,Obaapa Transportation LLC,994024,Other,TB,2025-05-27 8:16:24,N,,,,,2025-05-147 08:16:00,2025,5,2025-05
135599,ECO MILES LLC,545672,CA Number,TB,2025-05-27 8:16:20,N,,,,,2025-05-147 08:16:00,2025,5,2025-05
133311,BELTRANS MVP INC,324877,USDOT Number,TB,2025-05-27 8:15:43,N,,,,,2025-05-147 08:15:00,2025,5,2025-05
225501,TAAJ FREIGHT INC,57505,USDOT Number,TB,2025-05-27 8:04:18,N,,,,,2025-05-147 08:04:00,2025,5,2025-05
225501,LEOPARD FREIGHT INC,121221,CA Number,TB,2025-05-27 8:04:18,N,,,,,2025-05-147 08:04:00,2025,5,2025-05
175824,OZ BEST LOGISTICS LLC,3556867,USDOT Number,TB,2025-05-27 7:45:30,N,,,,,2025-05-147 07:45:00,2025,5,2025-05
255324,ROCA TRANSPORTATION LLC,4171421,USDOT Number,TB,2025-05-27 7:23:59,N,,,,,2025-05-147 07:23:00,2025,5,2025-05
34622,On Tyme Logistics LLC,64089,CA Number,TB,2025-05-27 6:42:28,N,,,,,2025-05-147 06:42:00,2025,5,2025-05
222171,JJP Express LLC,1552081,Other,TB,2025-05-27 6:04:37,N,,,,,2025-05-147 06:04:00,2025,5,2025-05
222171,Speedcore Logistics Inc,4080198,USDOT Number,TB,2025-05-27 6:04:37,N,,,,,2025-05-147 06:04:00,2025,5,2025-05
260115,Dabbs Logistics LLC,117225,IRP Number,TB,2025-05-27 6:04:32,N,,,,,2025-05-147 06:04:00,2025,5,2025-05
249039,MJJ TRANSPORTATION LLC,626768,CA Number,TB,2025-05-27 5:56:52,N,,,,,2025-05-147 05:56:00,2025,5,2025-05
266280,SHL TRANSPORTATION INC,299379,USDOT Number,TB,2025-05-27 4:52:42,N,,,,,2025-05-147 04:52:00,2025,5,2025-05
217476,"Napa Valley Tree Service, INC.",2552271,USDOT Number,TB,2025-05-27 4:41:17,N,,,,,2025-05-147 04:41:00,2025,5,2025-05
266278,Breezeway Logistics,660219,CA Number,TB,2025-05-27 4:16:03,N,,,,,2025-05-147 04:16:00,2025,5,2025-05
239538,TRINO TRANSPORT LLC,3661714,USDOT Number,TB,2025-05-27 4:07:55,N,,,,,2025-05-147 04:07:00,2025,5,2025-05
265712,Murodjon Trucking Inc,557851,CA Number,TB,2025-05-27 3:58:35,N,,,,,2025-05-147 03:58:00,2025,5,2025-05
225036,J Valdivia,4068288,USDOT Number,TB,2025-05-27 3:55:36,N,,,,,2025-05-147 03:55:00,2025,5,2025-05
225036,Rocha Trucking,629149,CA Number,TB,2025-05-27 3:55:36,N,,,,,2025-05-147 03:55:00,2025,5,2025-05
265846,Ans trucking inc,,CA Number,ACF,2025-05-27 3:39:04,N,,,,,2025-05-147 03:39:00,2025,5,2025-05
249795,"Tri-Valley Drilling Service, Inc.",CA68614,CA Number,ACF,2025-05-27 3:38:31,N,,,,,2025-05-147 03:38:00,2025,5,2025-05
266271,DPST TRUCKING INC,657773,CA Number,TB,2025-05-27 3:37:35,N,,,,,2025-05-147 03:37:00,2025,5,2025-05
39391,DUAA TRANS LLC,321552,CA Number,TB,2025-05-27 3:37:23,N,,,,,2025-05-147 03:37:00,2025,5,2025-05
39391,mgbro trucking,1569276,USDOT Number,TB,2025-05-27 3:37:23,N,,,,,2025-05-147 03:37:00,2025,5,2025-05
266274,Orange Station Transportation INC,620367,CA Number,TB,2025-05-27 3:28:08,N,,,,,2025-05-147 03:28:00,2025,5,2025-05
266275,IrvanOldHam Logistics llc,61217,IRP Number,TB,2025-05-27 3:23:43,N,,,,,2025-05-147 03:23:00,2025,5,2025-05
